triple_name,score,triple_incidence,head_rate,tail_rate,predicted_class
copyrighted	Mathematics,0.818927247,46.0,0.0055473049707346,0.0067703328382982,0
Computer_science	Data_(computing),0.688753587,27.0,0.0049357910369529,0.0073381672053813,0
Computer_science	Variable_(computer_science),0.713414069,27.0,0.0049357910369529,0.0072071285052852,1
Computer_science	Computational_problem,0.674060748,26.0,0.0049357910369529,0.00738184677208,0
Computer_science	Analysis_of_algorithms,0.680996785,26.0,0.0049357910369529,0.0046737136367607,1
Computer_science	Object_(computer_science),0.625882842,22.0,0.0049357910369529,0.0072944876386826,0
Computer_science	Geometry,0.564686911,21.0,0.0049357910369529,0.0073381672053813,0
Computer_science	Computability,0.561891985,20.0,0.0049357910369529,0.00738184677208,0
Matrix_(mathematics)	Algebra,0.909957482,85.0,0.0054599458373372,0.0072944876386826,1
Matrix_(mathematics)	Arithmetic,0.90259186,77.0,0.0054599458373372,0.0072071285052852,0
Matrix_(mathematics)	Foundations_of_mathematics,0.897888146,76.0,0.0054599458373372,0.0073381672053813,0
Matrix_(mathematics)	Random_variable,0.87628008,65.0,0.0054599458373372,0.0073381672053813,1
Matrix_(mathematics)	Discrete_mathematics,0.862813666,64.0,0.0054599458373372,0.0071634489385865,0
Matrix_(mathematics)	Polynomial,0.88634335,63.0,0.0054599458373372,0.0074255263387787,1
Matrix_(mathematics)	linear_algebra,0.874097612,63.0,0.0054599458373372,0.0073381672053813,1
Matrix_(mathematics)	Mathematical_model,0.877877446,61.0,0.0054599458373372,0.0073381672053813,1
Matrix_(mathematics)	Approximation,0.863291401,59.0,0.0054599458373372,0.00738184677208,0
Matrix_(mathematics)	Probability_theory,0.857927981,55.0,0.0054599458373372,0.0068576919716956,0
Matrix_(mathematics)	Computational_science,0.833288232,49.0,0.0054599458373372,0.0072071285052852,0
gpt	Computer_science,0.692239432,29.0,0.0063772167380099,0.0062024984712151,0
gpt	Mathematics,0.724900945,30.0,0.0063772167380099,0.0067703328382982,0
Matrix_(mathematics)	Theoretical_computer_science,0.784804866,42.0,0.0054599458373372,0.0073381672053813,0
Matrix_(mathematics)	computer_programs/algorithms,0.78257384,41.0,0.0054599458373372,0.0063772167380099,0
Matrix_(mathematics)	Combinatorics,0.751931918,38.0,0.0054599458373372,0.0073381672053813,1
Matrix_(mathematics)	Computation,0.733522446,31.0,0.0054599458373372,0.0073381672053813,1
gpt	Computer,0.76307289,37.0,0.0063772167380099,0.0065956145715034,1
Matrix_(mathematics)	Mathematical_induction,0.76375406,31.0,0.0054599458373372,0.00738184677208,1
gpt	Computer_programming,0.763564913,38.0,0.0063772167380099,0.0063772167380099,1
Matrix_(mathematics)	Abstraction_(computer_science),0.751706251,30.0,0.0054599458373372,0.00738184677208,1
gpt	Natural_language,0.796092792,44.0,0.0063772167380099,0.0072508080719839,1
Matrix_(mathematics)	Conditional_probability,0.669909409,28.0,0.0054599458373372,0.0072944876386826,0
Matrix_(mathematics)	Problem_solving,0.704708311,27.0,0.0054599458373372,0.0073381672053813,0
Matrix_(mathematics)	Mathematical_optimization,0.722788934,27.0,0.0054599458373372,0.0033633266357997,0
Matrix_(mathematics)	Computability,0.649486895,27.0,0.0054599458373372,0.00738184677208,1
Matrix_(mathematics)	Iterative_method,0.689439774,25.0,0.0054599458373372,0.0073381672053813,0
Matrix_(mathematics)	Computational_problem,0.68252243,25.0,0.0054599458373372,0.00738184677208,0
Matrix_(mathematics)	Graph_(mathematics),0.673466339,25.0,0.0054599458373372,0.0073381672053813,0
Matrix_(mathematics)	Computational_complexity_theory,0.617382407,24.0,0.0054599458373372,0.006945051105093,0
Matrix_(mathematics)	Probability_Interpretations,0.631789565,20.0,0.0054599458373372,0.0059841006377216,0
Matrix_(mathematics)	Number_theory,0.589541059,19.0,0.0054599458373372,0.00738184677208,0
Matrix_(mathematics)	Randomization,0.501331806,18.0,0.0054599458373372,0.00738184677208,0
Matrix_(mathematics)	Finite-state_machine,0.521227307,18.0,0.0054599458373372,0.0073381672053813,0
Matrix_(mathematics)	Modular_arithmetic,0.627362622,18.0,0.0054599458373372,0.0072944876386826,0
Matrix_(mathematics)	Computer_security,0.579585234,18.0,0.0054599458373372,0.00738184677208,0
Matrix_(mathematics)	Geometry,0.548448591,17.0,0.0054599458373372,0.0073381672053813,0
Formal_grammar	Lexical_analysis,0.886708562,82.0,0.0055036254040359,0.0072944876386826,1
Formal_grammar	Regular_language,0.893621378,72.0,0.0055036254040359,0.0073381672053813,1
Formal_grammar	Context-free_language,0.885512502,70.0,0.0055036254040359,0.0072071285052852,1
Formal_grammar	Finite-state_machine,0.892219734,70.0,0.0055036254040359,0.0073381672053813,1
Data_mining	Integer,0.600504557,21.0,0.006508255438106,0.0073381672053813,0
Formal_grammar	Algebra,0.771610312,37.0,0.0055036254040359,0.0072944876386826,0
Formal_grammar	Programming_language,0.733982956,34.0,0.0055036254040359,0.0065956145715034,1
Formal_grammar	Regular_expression,0.745524049,32.0,0.0055036254040359,0.0072944876386826,1
Data_mining	Image,0.666793744,24.0,0.006508255438106,0.0073381672053813,1
Formal_grammar	Arithmetic,0.716905495,29.0,0.0055036254040359,0.0072071285052852,1
Formal_grammar	Data_(computing),0.676249537,29.0,0.0055036254040359,0.0073381672053813,0
Formal_grammar	Computability,0.659723388,27.0,0.0055036254040359,0.00738184677208,0
Formal_grammar	Mathematical_induction,0.663594246,26.0,0.0055036254040359,0.00738184677208,0
Formal_grammar	computer_programs/algorithms,0.618788109,25.0,0.0055036254040359,0.0063772167380099,0
Formal_grammar	linear_algebra,0.641226808,24.0,0.0055036254040359,0.0073381672053813,0
Formal_grammar	Interface_(computing),0.636237435,23.0,0.0055036254040359,0.0073381672053813,0
Formal_grammar	Abstraction_(computer_science),0.648002583,23.0,0.0055036254040359,0.00738184677208,0
Formal_grammar	Problem_solving,0.602900323,21.0,0.0055036254040359,0.0073381672053813,0
Data_mining	Computing,0.719063113,31.0,0.006508255438106,0.0072071285052852,1
Data_mining	Mathematics,0.745237231,32.0,0.006508255438106,0.0067703328382982,0
Data_mining	Logic,0.775940478,32.0,0.006508255438106,0.0072508080719839,0
Formal_grammar	Higher-order_function,0.599991798,21.0,0.0055036254040359,0.0074255263387787,0
Formal_grammar	Combinatorics,0.568925585,21.0,0.0055036254040359,0.0073381672053813,0
Formal_grammar	Computer_architecture,0.528554249,20.0,0.0055036254040359,0.0072508080719839,0
Formal_grammar	Iterative_method,0.528701591,20.0,0.0055036254040359,0.0073381672053813,0
Formal_grammar	Communications_protocol,0.50927368,19.0,0.0055036254040359,0.00738184677208,0
Formal_grammar	Data_structure,0.577261975,19.0,0.0055036254040359,0.0069013715383943,0
Data_mining	Data_type,0.867378861,67.0,0.006508255438106,0.0059404210710229,0
Data_mining	Computer,0.920922301,87.0,0.006508255438106,0.0065956145715034,1
Data_mining	Computer_programming,0.938904427,91.0,0.006508255438106,0.0063772167380099,1
Formal_grammar	Random_variable,0.538176788,19.0,0.0055036254040359,0.0073381672053813,0
Formal_grammar	Approximation,0.53538473,19.0,0.0055036254040359,0.00738184677208,0
Formal_grammar	Automata_theory,0.583950394,19.0,0.0055036254040359,0.0074255263387787,0
Formal_grammar	Variable_(computer_science),0.505597115,18.0,0.0055036254040359,0.0072071285052852,0
Formal_grammar	Randomization,0.517828729,18.0,0.0055036254040359,0.00738184677208,0
Formal_grammar	Control_flow,0.503443662,17.0,0.0055036254040359,0.0072508080719839,0
Programming_language	Arithmetic,0.908915061,78.0,0.0057220232375294,0.0072071285052852,1
Programming_language	Variable_(computer_science),0.898176976,64.0,0.0057220232375294,0.0072071285052852,0
Image_processing	Image,0.602926514,22.0,0.0061151393378177,0.0073381672053813,0
Programming_language	Abstract_data_type,0.860082141,53.0,0.0057220232375294,0.00738184677208,0
Programming_language	Control_flow,0.839347078,47.0,0.0057220232375294,0.0072508080719839,1
Image_processing	Computing,0.634936333,24.0,0.0061151393378177,0.0072071285052852,0
Image_processing	Natural_language,0.655927887,25.0,0.0061151393378177,0.0072508080719839,0
Programming_language	Assembly_language,0.763257287,33.0,0.0057220232375294,0.0031449288023062,0
Programming_language	Number_theory,0.762696338,33.0,0.0057220232375294,0.00738184677208,0
Programming_language	Object-oriented_programming,0.751655897,33.0,0.0057220232375294,0.0024023761684284,0
Programming_language	Algebra,0.739068247,31.0,0.0057220232375294,0.0072944876386826,1
Image_processing	Logic,0.689677207,30.0,0.0061151393378177,0.0072508080719839,1
Image_processing	Integer,0.747574437,31.0,0.0061151393378177,0.0073381672053813,0
Programming_language	Foundations_of_mathematics,0.717049217,30.0,0.0057220232375294,0.0073381672053813,0
Programming_language	Scope_(computer_science),0.731866105,30.0,0.0057220232375294,0.0072508080719839,1
Image_processing	Computer,0.791131445,37.0,0.0061151393378177,0.0065956145715034,1
Programming_language	Polymorphism_(computer_science),0.731557274,30.0,0.0057220232375294,0.0045863545033633,1
Programming_language	Computer_architecture,0.687819234,27.0,0.0057220232375294,0.0072508080719839,0
Programming_language	Theoretical_computer_science,0.65769732,24.0,0.0057220232375294,0.0073381672053813,0
Image_processing	Computer_science,0.804056533,47.0,0.0061151393378177,0.0062024984712151,1
Image_processing	Mathematics,0.824919853,50.0,0.0061151393378177,0.0067703328382982,0
Programming_language	High-level_programming_language,0.581997498,23.0,0.0057220232375294,0.0072944876386826,0
Programming_language	Design_pattern_(computer_science),0.623527693,23.0,0.0057220232375294,0.0073381672053813,0
Integer	Uncertainty,0.530531671,18.0,0.0047610727701581,0.00738184677208,0
Integer	Data,0.509660771,19.0,0.0047610727701581,0.0072071285052852,1
Programming_language	Structured_programming,0.639551494,23.0,0.0057220232375294,0.0072508080719839,0
Integer	Computer_science,0.589510191,21.0,0.0047610727701581,0.0062024984712151,0
Programming_language	Higher-order_function,0.652307054,23.0,0.0057220232375294,0.0074255263387787,0
Integer	Computer,0.622789184,24.0,0.0047610727701581,0.0065956145715034,0
Programming_language	Recursion,0.596904278,22.0,0.0057220232375294,0.0072944876386826,0
Programming_language	Context-free_language,0.632315722,22.0,0.0057220232375294,0.0072071285052852,0
Programming_language	Computational_science,0.603475162,21.0,0.0057220232375294,0.0072071285052852,1
Programming_language	Formal_grammar,0.554769135,20.0,0.0057220232375294,0.0072944876386826,0
Programming_language	Generic_programming,0.603593826,20.0,0.0057220232375294,0.0073381672053813,0
Programming_language	Imperative_programming,0.586327696,20.0,0.0057220232375294,0.0026207740019219,0
Programming_language	Iterative_method,0.610873273,19.0,0.0057220232375294,0.0073381672053813,0
Programming_language	Database_management_system,0.56076871,18.0,0.0057220232375294,0.0034070062024984,0
Programming_language	Artificial_intelligence,0.548316161,18.0,0.0057220232375294,0.0029702105355114,0
Integer	Computing,0.799239769,50.0,0.0047610727701581,0.0072071285052852,0
Programming_language	Regular_language,0.505352357,17.0,0.0057220232375294,0.0073381672053813,0
Integer	Logic,0.83439359,54.0,0.0047610727701581,0.0072508080719839,0
Polymorphism_(computer_science)	computer_programs/algorithms,0.825853523,49.0,0.0068140124049969,0.0063772167380099,0
Polymorphism_(computer_science)	Variable_(computer_science),0.82928137,48.0,0.0068140124049969,0.0072071285052852,0
Polymorphism_(computer_science)	Control_flow,0.748971671,32.0,0.0068140124049969,0.0072508080719839,0
Polymorphism_(computer_science)	High-level_programming_language,0.695094405,29.0,0.0068140124049969,0.0072944876386826,0
Polymorphism_(computer_science)	Structured_programming,0.730155468,27.0,0.0068140124049969,0.0072508080719839,0
Polymorphism_(computer_science)	Scope_(computer_science),0.670176718,27.0,0.0068140124049969,0.0072508080719839,1
Polymorphism_(computer_science)	Data_(computing),0.650982783,26.0,0.0068140124049969,0.0073381672053813,0
Polymorphism_(computer_science)	Design_pattern_(computer_science),0.657692873,26.0,0.0068140124049969,0.0073381672053813,0
Polymorphism_(computer_science)	Discrete_mathematics,0.644240685,25.0,0.0068140124049969,0.0071634489385865,1
Polymorphism_(computer_science)	Arithmetic,0.679786288,23.0,0.0068140124049969,0.0072071285052852,1
Polymorphism_(computer_science)	Recursion,0.616350962,23.0,0.0068140124049969,0.0072944876386826,0
Approximation	Robot,0.535137282,18.0,0.0057220232375294,0.0073381672053813,0
Approximation	Computing,0.583830243,21.0,0.0057220232375294,0.0072071285052852,1
Approximation	Computer_science,0.61244206,22.0,0.0057220232375294,0.0062024984712151,1
Polymorphism_(computer_science)	Object-oriented_programming,0.640913797,23.0,0.0068140124049969,0.0024023761684284,1
Polymorphism_(computer_science)	Formal_grammar,0.633685725,21.0,0.0068140124049969,0.0072944876386826,1
Polymorphism_(computer_science)	Generic_programming,0.598274231,20.0,0.0068140124049969,0.0073381672053813,1
Polymorphism_(computer_science)	Regular_expression,0.555105812,19.0,0.0068140124049969,0.0072944876386826,0
Polymorphism_(computer_science)	Assembly_language,0.563561863,18.0,0.0068140124049969,0.0031449288023062,0
Polymorphism_(computer_science)	Algebra,0.560932805,17.0,0.0068140124049969,0.0072944876386826,0
Approximation	Uncertainty,0.657439656,27.0,0.0057220232375294,0.00738184677208,0
Polymorphism_(computer_science)	Computer_architecture,0.525062281,17.0,0.0068140124049969,0.0072508080719839,0
Approximation	Computer,0.746377118,30.0,0.0057220232375294,0.0065956145715034,1
Polymorphism_(computer_science)	Finite-state_machine,0.528943121,16.0,0.0068140124049969,0.0073381672053813,0
Polymorphism_(computer_science)	Regular_language,0.571116537,16.0,0.0068140124049969,0.0073381672053813,0
Polymorphism_(computer_science)	Graph_(mathematics),0.500177606,15.0,0.0068140124049969,0.0073381672053813,0
Logic	Arithmetic,0.894558025,79.0,0.0047173932034594,0.0072071285052852,1
Logic	Discrete_mathematics,0.872960063,68.0,0.0047173932034594,0.0071634489385865,0
Logic	Theoretical_computer_science,0.851351078,65.0,0.0047173932034594,0.0073381672053813,0
Logic	Mathematical_induction,0.850774699,58.0,0.0047173932034594,0.00738184677208,0
Logic	Computation,0.813781867,52.0,0.0047173932034594,0.0073381672053813,0
Logic	Number_theory,0.802385875,49.0,0.0047173932034594,0.00738184677208,0
Approximation	Integer,0.777651066,41.0,0.0057220232375294,0.0073381672053813,1
Logic	Combinatorics,0.822262336,49.0,0.0047173932034594,0.0073381672053813,0
Logic	Abstraction_(computer_science),0.815909227,48.0,0.0047173932034594,0.00738184677208,0
Logic	Problem_solving,0.798764229,46.0,0.0047173932034594,0.0073381672053813,0
Logic	Iterative_method,0.811596435,46.0,0.0047173932034594,0.0073381672053813,0
Approximation	Mathematics,0.885239388,76.0,0.0057220232375294,0.0067703328382982,1
Logic	Computability,0.78355269,44.0,0.0047173932034594,0.00738184677208,0
specialty	Computer_software,0.536064557,14.0,0.0058530619376255,0.0049794706036516,0
Logic	computer_programs/algorithms,0.740762499,36.0,0.0047173932034594,0.0063772167380099,1
Logic	Polynomial,0.755519138,34.0,0.0047173932034594,0.0074255263387787,0
Logic	Graph_(mathematics),0.64807448,26.0,0.0047173932034594,0.0073381672053813,0
Logic	Computational_science,0.651417176,24.0,0.0047173932034594,0.0072071285052852,0
Logic	Computational_problem,0.662207365,24.0,0.0047173932034594,0.00738184677208,0
specialty	Uncertainty,0.512287193,18.0,0.0058530619376255,0.00738184677208,0
Logic	Data_structure,0.562133659,22.0,0.0047173932034594,0.0069013715383943,0
Logic	Calculus,0.554024596,19.0,0.0047173932034594,0.0071634489385865,1
Logic	Finite-state_machine,0.52122134,16.0,0.0047173932034594,0.0073381672053813,0
Communications_protocol	Graph_(mathematics),0.886531837,68.0,0.0058093823709268,0.0073381672053813,1
Communications_protocol	Algebra,0.819377724,49.0,0.0058093823709268,0.0072944876386826,1
Communications_protocol	Arithmetic,0.799446594,43.0,0.0058093823709268,0.0072071285052852,1
specialty	Logic,0.560010529,20.0,0.0058530619376255,0.0072508080719839,0
Communications_protocol	Foundations_of_mathematics,0.769292477,35.0,0.0058093823709268,0.0073381672053813,1
Communications_protocol	linear_algebra,0.714676119,31.0,0.0058093823709268,0.0073381672053813,0
specialty	Integer,0.574738957,21.0,0.0058530619376255,0.0073381672053813,1
Communications_protocol	Number_theory,0.673385715,30.0,0.0058093823709268,0.00738184677208,1
Communications_protocol	Theoretical_computer_science,0.66861195,27.0,0.0058093823709268,0.0073381672053813,0
Communications_protocol	Computer_network,0.728706731,27.0,0.0058093823709268,0.0038438018694854,0
Communications_protocol	Unix,0.704592122,27.0,0.0058093823709268,0.0072508080719839,0
Communications_protocol	Interface_(computing),0.619222311,26.0,0.0058093823709268,0.0073381672053813,0
Communications_protocol	Central_processing_unit,0.736285057,25.0,0.0058093823709268,0.0073381672053813,0
specialty	Input/output,0.71615696,25.0,0.0058530619376255,0.00738184677208,0
Communications_protocol	Shared_memory,0.644036636,25.0,0.0058093823709268,0.0072944876386826,0
Communications_protocol	Higher-order_function,0.573294225,23.0,0.0058093823709268,0.0074255263387787,0
specialty	Computing,0.673502479,28.0,0.0058530619376255,0.0072071285052852,1
Communications_protocol	Mutual_exclusion,0.607161771,23.0,0.0058093823709268,0.0073381672053813,0
Communications_protocol	Mathematical_induction,0.625352469,22.0,0.0058093823709268,0.00738184677208,0
Communications_protocol	Polynomial,0.595741012,22.0,0.0058093823709268,0.0074255263387787,0
specialty	Computer_programming,0.786838578,41.0,0.0058530619376255,0.0063772167380099,1
specialty	Mathematics,0.796119446,43.0,0.0058530619376255,0.0067703328382982,1
Communications_protocol	Modular_arithmetic,0.572589965,21.0,0.0058093823709268,0.0072944876386826,0
specialty	field_of_study,0.928889882,95.0,0.0058530619376255,0.0067266532715995,1
Communications_protocol	Problem_solving,0.573531378,21.0,0.0058093823709268,0.0073381672053813,1
Communications_protocol	Variable_(computer_science),0.614595958,21.0,0.0058093823709268,0.0072071285052852,1
linear_algebra	Logic,0.524919701,20.0,0.0055909845374333,0.0072508080719839,0
Communications_protocol	Computational_science,0.602835965,20.0,0.0058093823709268,0.0072071285052852,1
Communications_protocol	Database_transaction,0.546014023,20.0,0.0058093823709268,0.00738184677208,0
Communications_protocol	Computability,0.54132576,20.0,0.0058093823709268,0.00738184677208,0
Communications_protocol	Random_variable,0.576240683,20.0,0.0058093823709268,0.0073381672053813,1
Communications_protocol	Personal_computer,0.521372843,20.0,0.0058093823709268,0.0073381672053813,0
Communications_protocol	Randomization,0.510894575,19.0,0.0058093823709268,0.00738184677208,0
Communications_protocol	Conditional_probability,0.505891323,18.0,0.0058093823709268,0.0072944876386826,1
linear_algebra	Uncertainty,0.630550941,24.0,0.0055909845374333,0.00738184677208,0
Communications_protocol	Recursion,0.534251743,18.0,0.0058093823709268,0.0072944876386826,1
Communications_protocol	Introduction_to_Algorithms,0.568601476,18.0,0.0058093823709268,0.0072944876386826,1
Communications_protocol	Structured_programming,0.513563315,18.0,0.0058093823709268,0.0072508080719839,1
linear_algebra	Computer,0.647187271,25.0,0.0055909845374333,0.0065956145715034,0
Communications_protocol	Lock_(computer_science),0.525455194,17.0,0.0058093823709268,0.0072944876386826,1
Time_complexity	specialty,0.932104445,100.0,0.0008735913339739,0.0066829737049008,1
Time_complexity	Computability,0.924636903,100.0,0.0008735913339739,0.00738184677208,0
Time_complexity	Mechanical_engineering,0.921560321,100.0,0.0008735913339739,0.00738184677208,0
Time_complexity	Number_theory,0.917111311,100.0,0.0008735913339739,0.00738184677208,0
Time_complexity	Polynomial,0.916920385,100.0,0.0008735913339739,0.0074255263387787,0
Time_complexity	Discrete_mathematics,0.915750484,100.0,0.0008735913339739,0.0071634489385865,0
Time_complexity	Combinatorics,0.91551137,100.0,0.0008735913339739,0.0073381672053813,0
Time_complexity	Classes,0.91526885,100.0,0.0008735913339739,0.0062461780379138,1
Time_complexity	Theoretical_computer_science,0.914698076,100.0,0.0008735913339739,0.0073381672053813,0
linear_algebra	Integer,0.843409109,60.0,0.0055909845374333,0.0073381672053813,0
Time_complexity	Mathematical_proof,0.91432395,100.0,0.0008735913339739,0.0074255263387787,0
Time_complexity	Automata_theory,0.91389986,100.0,0.0008735913339739,0.0074255263387787,0
Time_complexity	Randomization,0.913752623,100.0,0.0008735913339739,0.00738184677208,0
Time_complexity	Mathematical_model,0.913601732,100.0,0.0008735913339739,0.0073381672053813,0
linear_algebra	Mathematics,0.874418463,70.0,0.0055909845374333,0.0067703328382982,1
Computational_geometry	Programming_language,0.869214134,63.0,0.0066829737049008,0.0065956145715034,0
Computational_geometry	Artificial_intelligence,0.852224026,50.0,0.0066829737049008,0.0029702105355114,0
Computational_geometry	Computation,0.810058832,44.0,0.0066829737049008,0.0073381672053813,0
Computational_geometry	Personal_computer,0.811080603,42.0,0.0066829737049008,0.0073381672053813,0
Computational_geometry	Arithmetic,0.803989148,40.0,0.0066829737049008,0.0072071285052852,0
Computational_geometry	Foundations_of_mathematics,0.822103425,38.0,0.0066829737049008,0.0073381672053813,0
Computational_geometry	Mathematical_induction,0.747572725,33.0,0.0066829737049008,0.00738184677208,0
Computational_geometry	Asymptotic_analysis,0.721355883,30.0,0.0066829737049008,0.0073381672053813,0
Computational_geometry	Theoretical_computer_science,0.764649243,29.0,0.0066829737049008,0.0073381672053813,0
Computational_geometry	Graph_(mathematics),0.691501277,28.0,0.0066829737049008,0.0073381672053813,0
Computational_geometry	Turing_machine,0.71986066,27.0,0.0066829737049008,0.005066829737049,0
Computational_geometry	Introduction_to_Algorithms,0.654096166,24.0,0.0066829737049008,0.0072944876386826,1
Geometry	Computing,0.770773097,35.0,0.0058093823709268,0.0072071285052852,1
Computational_geometry	Matrix_(mathematics),0.654174487,24.0,0.0066829737049008,0.0068140124049969,1
Computational_geometry	Probability_theory,0.698990884,23.0,0.0066829737049008,0.0068576919716956,1
Computational_geometry	Problem_solving,0.637708346,21.0,0.0066829737049008,0.0073381672053813,1
Geometry	Logic,0.796064649,42.0,0.0058093823709268,0.0072508080719839,1
Computational_geometry	Abstraction_(computer_science),0.626286779,21.0,0.0066829737049008,0.00738184677208,1
Geometry	Integer,0.812242102,47.0,0.0058093823709268,0.0073381672053813,0
Geometry	Computer_programming,0.830155606,49.0,0.0058093823709268,0.0063772167380099,1
Computational_geometry	Computability,0.597468876,21.0,0.0066829737049008,0.00738184677208,1
Geometry	Data,0.845168546,53.0,0.0058093823709268,0.0072071285052852,0
Computational_geometry	Iterative_method,0.602014279,20.0,0.0066829737049008,0.0073381672053813,1
Geometry	Mathematics,0.867110053,55.0,0.0058093823709268,0.0067703328382982,0
Computational_geometry	Calculus,0.514900656,17.0,0.0066829737049008,0.0071634489385865,0
Geometry	Image,0.870075599,60.0,0.0058093823709268,0.0073381672053813,1
Geometry	Computer_science,0.884041599,61.0,0.0058093823709268,0.0062024984712151,0
Geometry	Computer,0.875551733,73.0,0.0058093823709268,0.0065956145715034,1
Computational_geometry	Machine_learning,0.527004747,17.0,0.0066829737049008,0.0020966192015375,0
Computational_geometry	Mathematical_proof,0.562724478,17.0,0.0066829737049008,0.0074255263387787,0
Computation	Data,0.563200209,18.0,0.0047610727701581,0.0072071285052852,1
Computational_geometry	Probability_Interpretations,0.562266742,17.0,0.0066829737049008,0.0059841006377216,0
Computation	Computer_programming,0.588740492,20.0,0.0047610727701581,0.0063772167380099,0
Computational_geometry	Polynomial,0.640048616,17.0,0.0066829737049008,0.0074255263387787,0
Computational_geometry	Algebra,0.522938093,15.0,0.0066829737049008,0.0072944876386826,0
High-level_programming_language	Design_pattern_(computer_science),0.864407103,70.0,0.0056783436708307,0.0073381672053813,1
High-level_programming_language	Object_(computer_science),0.879410246,67.0,0.0056783436708307,0.0072944876386826,1
Computation	Computer,0.684040034,27.0,0.0047610727701581,0.0065956145715034,0
High-level_programming_language	Structured_programming,0.870749004,65.0,0.0056783436708307,0.0072508080719839,1
High-level_programming_language	Abstract_data_type,0.862730526,63.0,0.0056783436708307,0.00738184677208,1
High-level_programming_language	Variable_(computer_science),0.860945876,60.0,0.0056783436708307,0.0072071285052852,0
High-level_programming_language	Algebra,0.749900609,32.0,0.0056783436708307,0.0072944876386826,0
High-level_programming_language	Data_(computing),0.736278626,31.0,0.0056783436708307,0.0073381672053813,0
Computation	Computer_science,0.802635992,40.0,0.0047610727701581,0.0062024984712151,0
High-level_programming_language	Higher-order_function,0.614270897,25.0,0.0056783436708307,0.0074255263387787,0
High-level_programming_language	Software_design,0.609811211,25.0,0.0056783436708307,0.0072508080719839,0
High-level_programming_language	Control_flow,0.608408093,24.0,0.0056783436708307,0.0072508080719839,0
Computation	Logic,0.859990667,61.0,0.0047610727701581,0.0072508080719839,0
High-level_programming_language	Troubleshooting_&_Debugging,0.564606003,23.0,0.0056783436708307,0.0073381672053813,0
High-level_programming_language	Generic_programming,0.561529947,23.0,0.0056783436708307,0.0073381672053813,0
Computation	Integer,0.876765844,66.0,0.0047610727701581,0.0073381672053813,1
High-level_programming_language	Foundations_of_mathematics,0.569546569,22.0,0.0056783436708307,0.0073381672053813,0
High-level_programming_language	Theoretical_computer_science,0.579722578,22.0,0.0056783436708307,0.0073381672053813,0
High-level_programming_language	Finite-state_machine,0.548005277,22.0,0.0056783436708307,0.0073381672053813,0
Computation	Mathematics,0.896860549,75.0,0.0047610727701581,0.0067703328382982,1
High-level_programming_language	Iterative_method,0.609697212,22.0,0.0056783436708307,0.0073381672053813,0
High-level_programming_language	Theory_of_computation,0.578910524,22.0,0.0056783436708307,0.0073381672053813,0
High-level_programming_language	computer_programs/algorithms,0.524273963,21.0,0.0056783436708307,0.0063772167380099,1
High-level_programming_language	Number_theory,0.617776144,21.0,0.0056783436708307,0.00738184677208,0
High-level_programming_language	Problem_solving,0.600020289,20.0,0.0056783436708307,0.0073381672053813,0
High-level_programming_language	Computability,0.569779634,20.0,0.0056783436708307,0.00738184677208,0
High-level_programming_language	Scope_(computer_science),0.530452633,20.0,0.0056783436708307,0.0072508080719839,0
High-level_programming_language	Mathematical_induction,0.504606398,19.0,0.0056783436708307,0.00738184677208,0
Computer_programming	computer_programs/algorithms,0.915319728,97.0,0.0058530619376255,0.0063772167380099,1
Computer_programming	Discrete_mathematics,0.860925534,61.0,0.0058530619376255,0.0071634489385865,0
Computer_programming	Foundations_of_mathematics,0.783322893,41.0,0.0058530619376255,0.0073381672053813,1
Computer_programming	Variable_(computer_science),0.764481068,40.0,0.0058530619376255,0.0072071285052852,0
Computer_programming	Computation,0.787100034,39.0,0.0058530619376255,0.0073381672053813,1
Computer_programming	Theoretical_computer_science,0.788685824,38.0,0.0058530619376255,0.0073381672053813,1
Personal_computer	Integer,0.641746741,26.0,0.0058093823709268,0.0073381672053813,0
Computer_programming	Mathematical_induction,0.744654263,34.0,0.0058530619376255,0.00738184677208,0
Computer_programming	Assembly_language,0.729012012,30.0,0.0058530619376255,0.0031449288023062,0
Computer_programming	Central_processing_unit,0.668039065,26.0,0.0058530619376255,0.0073381672053813,0
Computer_programming	Analysis_of_algorithms,0.669090308,26.0,0.0058530619376255,0.0046737136367607,0
Personal_computer	Computer_science,0.749136265,39.0,0.0058093823709268,0.0062024984712151,1
Personal_computer	Mathematics,0.786788895,42.0,0.0058093823709268,0.0067703328382982,0
Computer_programming	Iterative_method,0.661573257,25.0,0.0058530619376255,0.0073381672053813,0
Computer_programming	Number_theory,0.652306976,25.0,0.0058530619376255,0.00738184677208,0
Personal_computer	Data,0.884515285,69.0,0.0058093823709268,0.0072071285052852,1
Computer_programming	Control_flow,0.65179805,24.0,0.0058530619376255,0.0072508080719839,0
Computer_programming	Computability,0.675611828,23.0,0.0058530619376255,0.00738184677208,0
Computer_programming	Lock_(computer_science),0.609910401,22.0,0.0058530619376255,0.0072944876386826,0
R_and_RStudio	Computing,0.613185965,23.0,0.006071459771119,0.0072071285052852,0
Computer_programming	Artificial_intelligence,0.582630504,22.0,0.0058530619376255,0.0029702105355114,0
Computer_programming	Computational_problem,0.626635291,22.0,0.0058530619376255,0.00738184677208,0
Computer_programming	System_programming,0.608504772,22.0,0.0058530619376255,0.0035380449025945,0
