triple_name,score,triple_incidence,head_rate,tail_rate
Data_mining	Matrix_(mathematics),-3.323260784,2.0,0.006508255438106,0.0068140124049969
Data_mining	Data_visualization_tools,-2.649517298,2.0,0.006508255438106,0.0060277802044203
Data_mining	Mathematical_optimization,-2.844215393,2.0,0.006508255438106,0.0033633266357997
Data_mining	R_and_RStudio,-3.227128029,2.0,0.006508255438106,0.0039748405695815
Data_mining	Randomized_algorithm,-2.771543026,2.0,0.006508255438106,0.0021839783349349
Data_mining	Calculus,-3.372389793,2.0,0.006508255438106,0.0071634489385865
Data_mining	Interface_(computing),-3.488632679,2.0,0.006508255438106,0.0073381672053813
Data_mining	Shared_memory,-3.030044079,2.0,0.006508255438106,0.0072944876386826
Data_mining	Inventor,-2.815159321,2.0,0.006508255438106,0.0067703328382982
Data_mining	Linux_Command_Line,-1.667635918,3.0,0.006508255438106,0.0068140124049969
Data_mining	Machine_translation,-1.785434723,3.0,0.006508255438106,0.0015724644011531
Data_mining	Computer_software,-1.509177208,3.0,0.006508255438106,0.0049794706036516
Data_mining	Information_security,-1.522860527,3.0,0.006508255438106,0.0073381672053813
Data_mining	Elasticsearch,-1.846176783,3.0,0.006508255438106,0.0066392941382021
Data_mining	Application_software,-1.57417504,3.0,0.006508255438106,0.0054599458373372
Data_mining	Probability_Interpretations,-1.911440849,3.0,0.006508255438106,0.0059841006377216
Data_mining	Conditional_probability,-1.435376803,3.0,0.006508255438106,0.0072944876386826
Data_mining	Kinematics,-1.686925252,3.0,0.006508255438106,0.0073381672053813
Data_mining	Python_(programming_language),-1.663088163,3.0,0.006508255438106,0.0017908622346466
Data_mining	Communications_protocol,-1.689799945,3.0,0.006508255438106,0.00738184677208
Data_mining	cryptography,-1.637339274,3.0,0.006508255438106,0.0012667074342622
Data_mining	Mechanical_engineering,-1.032496691,4.0,0.006508255438106,0.00738184677208
Data_mining	Parallel_computing,-0.954331279,4.0,0.006508255438106,0.0020092600681401
Data_mining	Natural_language_processing,-0.878369808,4.0,0.006508255438106,0.0014851052677557
Data_mining	Polynomial,-1.072482824,4.0,0.006508255438106,0.0074255263387787
Data_mining	Classes,-1.071625233,4.0,0.006508255438106,0.0062461780379138
Data_mining	field_of_study,-0.510765553,5.0,0.006508255438106,0.0067266532715995
Data_mining	Computer_architecture,-0.742198944,5.0,0.006508255438106,0.0072508080719839
Data_mining	Parsing,-0.680514717,5.0,0.006508255438106,0.0021402987682362
Data_mining	Bioinformatics_Analysis,-0.393610573,5.0,0.006508255438106,0.0022713374683323
Data_mining	Probability_theory,-0.821836281,5.0,0.006508255438106,0.0068576919716956
Data_mining	Automata_theory,-0.513034153,5.0,0.006508255438106,0.0074255263387787
Data_mining	Uncertainty,-0.626151466,5.0,0.006508255438106,0.00738184677208
Data_mining	Randomization,-0.693943405,5.0,0.006508255438106,0.00738184677208
Data_mining	Numerical_analysis,-0.710769463,5.0,0.006508255438106,0.0040185201362802
Data_mining	specialty,-0.314866702,6.0,0.006508255438106,0.0066829737049008
Data_mining	Semantics,-0.366731167,6.0,0.006508255438106,0.0073381672053813
Data_mining	Scope_(computer_science),-0.344930649,6.0,0.006508255438106,0.0072508080719839
Data_mining	Software_testing,-0.346130371,6.0,0.006508255438106,0.0016161439678518
Data_mining	Computer_network,-0.449644089,6.0,0.006508255438106,0.0038438018694854
Data_mining	Lock_(computer_science),-0.222515106,6.0,0.006508255438106,0.0072944876386826
Data_mining	copyrighted,-0.320425987,6.0,0.006508255438106,0.0070760898051891
Data_mining	Algebra,-0.52134037,6.0,0.006508255438106,0.0072944876386826
Data_mining	Computer_security,-0.47814401,6.0,0.006508255438106,0.00738184677208
Data_mining	Imperative_programming,-0.224834919,6.0,0.006508255438106,0.0026207740019219
Data_mining	Recursion,-0.462611675,6.0,0.006508255438106,0.0072944876386826
Data_mining	Unix,-0.248425484,7.0,0.006508255438106,0.0072508080719839
Data_mining	Syntax,-0.104118007,7.0,0.006508255438106,0.0073381672053813
Data_mining	Central_processing_unit,-0.196818079,7.0,0.006508255438106,0.0073381672053813
Data_mining	Modular_arithmetic,-0.130334105,7.0,0.006508255438106,0.0072944876386826
Data_mining	Approximation,-0.243506432,7.0,0.006508255438106,0.00738184677208
Data_mining	linear_algebra,-0.060867582,7.0,0.006508255438106,0.0073381672053813
Data_mining	Computational_problem,-0.156230654,7.0,0.006508255438106,0.00738184677208
Data_mining	Compiler_Construction,-0.020777294,7.0,0.006508255438106,0.0020529396348388
Data_mining	Higher-order_function,-0.2748112,7.0,0.006508255438106,0.0074255263387787
Data_mining	Mathematical_proof,-0.170172828,7.0,0.006508255438106,0.0074255263387787
Data_mining	Robot,-0.095016752,7.0,0.006508255438106,0.0073381672053813
Data_mining	Regular_language,0.0684008,8.0,0.006508255438106,0.0073381672053813
Data_mining	Image_processing,0.083233058,8.0,0.006508255438106,0.0072508080719839
Data_mining	Data_Science_Methodology,-0.092079163,8.0,0.006508255438106,0.0066829737049008
Data_mining	Graph_(mathematics),-0.077932835,8.0,0.006508255438106,0.0073381672053813
Data_mining	academic_discipline,-0.017917991,8.0,0.006508255438106,0.0067266532715995
Data_mining	Input/output,0.073099666,9.0,0.006508255438106,0.00738184677208
Data_mining	Lexical_analysis,0.174808078,9.0,0.006508255438106,0.0072944876386826
Data_mining	Random_variable,0.072754118,9.0,0.006508255438106,0.0073381672053813
Data_mining	basic_statistics,0.061837938,9.0,0.006508255438106,0.0073381672053813
Data_mining	Generic_programming,0.223451662,10.0,0.006508255438106,0.0073381672053813
Data_mining	Turing_machine,0.251829433,10.0,0.006508255438106,0.005066829737049
Data_mining	Regular_expression,0.184461689,10.0,0.006508255438106,0.0072944876386826
Data_mining	Context-free_language,0.223486519,10.0,0.006508255438106,0.0072071285052852
Data_mining	Assembly_language,0.400122209,11.0,0.006508255438106,0.0031449288023062
Data_mining	String_(computer_science),0.229195595,11.0,0.006508255438106,0.0072944876386826
Data_mining	Asymptotic_analysis,0.191030416,11.0,0.006508255438106,0.0073381672053813
Data_mining	Introduction_to_Algorithms,0.252114209,11.0,0.006508255438106,0.0072944876386826
Data_mining	Computational_geometry,0.338153926,11.0,0.006508255438106,0.0019655805014414
Data_mining	Expected_value,0.240103722,11.0,0.006508255438106,0.0073381672053813
Data_mining	Finite-state_machine,0.36200273,12.0,0.006508255438106,0.0073381672053813
Data_mining	Control_flow,0.432966306,13.0,0.006508255438106,0.0072508080719839
Data_mining	Natural_language,0.363679372,13.0,0.006508255438106,0.0072508080719839
Data_mining	System_programming,0.407156871,13.0,0.006508255438106,0.0035380449025945
Data_mining	Polymorphism_(computer_science),0.338217955,13.0,0.006508255438106,0.0045863545033633
Data_mining	Arithmetic,0.36250748,14.0,0.006508255438106,0.0072071285052852
Data_mining	Problem_solving,0.401587554,14.0,0.006508255438106,0.0073381672053813
Matrix_(mathematics)	Mathematical_optimization,0.722788934,27.0,0.0054599458373372,0.0033633266357997
Data_mining	Computational_science,0.491851509,16.0,0.006508255438106,0.0072071285052852
Data_mining	Discrete_mathematics,0.477391299,17.0,0.006508255438106,0.0071634489385865
Matrix_(mathematics)	Computability,0.649486895,27.0,0.0054599458373372,0.00738184677208
Matrix_(mathematics)	Iterative_method,0.689439774,25.0,0.0054599458373372,0.0073381672053813
Matrix_(mathematics)	Computational_problem,0.68252243,25.0,0.0054599458373372,0.00738184677208
Matrix_(mathematics)	Graph_(mathematics),0.673466339,25.0,0.0054599458373372,0.0073381672053813
Matrix_(mathematics)	Computational_complexity_theory,0.617382407,24.0,0.0054599458373372,0.006945051105093
Matrix_(mathematics)	Probability_Interpretations,0.631789565,20.0,0.0054599458373372,0.0059841006377216
Matrix_(mathematics)	Number_theory,0.589541059,19.0,0.0054599458373372,0.00738184677208
Matrix_(mathematics)	Randomization,0.501331806,18.0,0.0054599458373372,0.00738184677208
Matrix_(mathematics)	Finite-state_machine,0.521227307,18.0,0.0054599458373372,0.0073381672053813
Matrix_(mathematics)	Modular_arithmetic,0.627362622,18.0,0.0054599458373372,0.0072944876386826
Matrix_(mathematics)	Computer_security,0.579585234,18.0,0.0054599458373372,0.00738184677208
Matrix_(mathematics)	Geometry,0.548448591,17.0,0.0054599458373372,0.0073381672053813
Formal_grammar	Lexical_analysis,0.886708562,82.0,0.0055036254040359,0.0072944876386826
Formal_grammar	Regular_language,0.893621378,72.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Context-free_language,0.885512502,70.0,0.0055036254040359,0.0072071285052852
Formal_grammar	Finite-state_machine,0.892219734,70.0,0.0055036254040359,0.0073381672053813
Data_mining	Integer,0.600504557,21.0,0.006508255438106,0.0073381672053813
Formal_grammar	Algebra,0.771610312,37.0,0.0055036254040359,0.0072944876386826
Formal_grammar	Programming_language,0.733982956,34.0,0.0055036254040359,0.0065956145715034
Formal_grammar	Regular_expression,0.745524049,32.0,0.0055036254040359,0.0072944876386826
Data_mining	Image,0.666793744,24.0,0.006508255438106,0.0073381672053813
Formal_grammar	Arithmetic,0.716905495,29.0,0.0055036254040359,0.0072071285052852
Formal_grammar	Data_(computing),0.676249537,29.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Computability,0.659723388,27.0,0.0055036254040359,0.00738184677208
Formal_grammar	Mathematical_induction,0.663594246,26.0,0.0055036254040359,0.00738184677208
Formal_grammar	computer_programs/algorithms,0.618788109,25.0,0.0055036254040359,0.0063772167380099
Formal_grammar	linear_algebra,0.641226808,24.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Interface_(computing),0.636237435,23.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Abstraction_(computer_science),0.648002583,23.0,0.0055036254040359,0.00738184677208
Formal_grammar	Problem_solving,0.602900323,21.0,0.0055036254040359,0.0073381672053813
Data_mining	Computing,0.719063113,31.0,0.006508255438106,0.0072071285052852
Data_mining	Mathematics,0.745237231,32.0,0.006508255438106,0.0067703328382982
Data_mining	Logic,0.775940478,32.0,0.006508255438106,0.0072508080719839
Formal_grammar	Higher-order_function,0.599991798,21.0,0.0055036254040359,0.0074255263387787
Formal_grammar	Combinatorics,0.568925585,21.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Computer_architecture,0.528554249,20.0,0.0055036254040359,0.0072508080719839
Formal_grammar	Iterative_method,0.528701591,20.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Communications_protocol,0.50927368,19.0,0.0055036254040359,0.00738184677208
Formal_grammar	Data_structure,0.577261975,19.0,0.0055036254040359,0.0069013715383943
Data_mining	Data_type,0.867378861,67.0,0.006508255438106,0.0059404210710229
Data_mining	Computer,0.920922301,87.0,0.006508255438106,0.0065956145715034
Data_mining	Computer_programming,0.938904427,91.0,0.006508255438106,0.0063772167380099
Image_processing	Operating_system,-9.351586342,1.0,0.0061151393378177,0.0050231501703503
Image_processing	Linux_Command_Line,-9.180843353,1.0,0.0061151393378177,0.0068140124049969
Image_processing	Rstudio,-8.51411438,1.0,0.0061151393378177,0.0063335371713112
Image_processing	Neural_Network_Architecture,-9.231765747,1.0,0.0061151393378177,0.003319647069101
Image_processing	Computer_graphics,-9.209994316,1.0,0.0061151393378177,0.0021839783349349
Image_processing	data_compression,-8.670289993,1.0,0.0061151393378177,0.0049357910369529
Image_processing	Numerical_analysis,-8.562902451,1.0,0.0061151393378177,0.0040185201362802
Image_processing	Assembly_language,-7.793777466,1.0,0.0061151393378177,0.0031449288023062
Image_processing	Machine_Learning_Regression,-9.888238907,1.0,0.0061151393378177,0.006508255438106
Image_processing	Graph_theory,-3.617968559,2.0,0.0061151393378177,0.0062898576046125
Image_processing	Elasticsearch,-3.509803772,2.0,0.0061151393378177,0.0066392941382021
Image_processing	Randomized_algorithm,-3.086652756,2.0,0.0061151393378177,0.0021839783349349
Image_processing	Classes,-3.895740032,2.0,0.0061151393378177,0.0062461780379138
Image_processing	Artificial_intelligence,-3.426243305,2.0,0.0061151393378177,0.0029702105355114
Image_processing	Software_development,-3.562744141,2.0,0.0061151393378177,0.0025334148685245
Image_processing	System_programming,-3.592845917,2.0,0.0061151393378177,0.0035380449025945
Image_processing	Computer_software,-3.279648781,2.0,0.0061151393378177,0.0049794706036516
Image_processing	Application_software,-3.511079788,2.0,0.0061151393378177,0.0054599458373372
Image_processing	Industrial_IoT,-2.01434358,3.0,0.0061151393378177,0.0063335371713112
Image_processing	Human-computer_interaction,-1.820909818,3.0,0.0061151393378177,0.0057220232375294
Image_processing	AutoKeras,-1.868234317,3.0,0.0061151393378177,0.0055473049707346
Image_processing	Decision_Trees,-2.033891678,3.0,0.0061151393378177,0.006508255438106
Image_processing	Represent_data_visually,-1.913853963,3.0,0.0061151393378177,0.0055473049707346
Image_processing	Data_visualization_tools,-1.921332041,3.0,0.0061151393378177,0.0060277802044203
Image_processing	Catia,-1.827540398,3.0,0.0061151393378177,0.0060277802044203
Image_processing	Turing_machine,-2.09845829,3.0,0.0061151393378177,0.005066829737049
Image_processing	Probability_theory,-1.218621254,4.0,0.0061151393378177,0.0068576919716956
Image_processing	Data_type,-1.440914154,4.0,0.0061151393378177,0.0059404210710229
Image_processing	sklearn,-1.125029564,4.0,0.0061151393378177,0.0062461780379138
Image_processing	Probability_Interpretations,-1.345114946,4.0,0.0061151393378177,0.0059841006377216
Image_processing	ChatGPT,-1.126249552,4.0,0.0061151393378177,0.0055036254040359
Image_processing	Computer-Aided_Design_(CAD),-1.136011124,4.0,0.0061151393378177,0.0058530619376255
Image_processing	Data_Science_Methodology,-0.757349586,5.0,0.0061151393378177,0.0066829737049008
Image_processing	Markov_process,-0.704854774,5.0,0.0061151393378177,0.0048484319035555
Image_processing	Plotly,-0.73179493,5.0,0.0061151393378177,0.006071459771119
Image_processing	TensorFlow,-0.454887072,6.0,0.0061151393378177,0.006071459771119
Image_processing	Theory_of_computation,-0.443000952,6.0,0.0061151393378177,0.0073381672053813
Image_processing	Inventor,-0.50709645,6.0,0.0061151393378177,0.0067703328382982
Image_processing	Tableau_Software,-0.441648483,6.0,0.0061151393378177,0.0066392941382021
Image_processing	Discrete_mathematics,-0.473583857,6.0,0.0061151393378177,0.0071634489385865
Image_processing	Git_and_GitHub,-0.438349883,6.0,0.0061151393378177,0.0063335371713112
Image_processing	Analysis_of_algorithms,-0.247896467,7.0,0.0061151393378177,0.0046737136367607
Image_processing	Abstract_data_type,-0.25105708,7.0,0.0061151393378177,0.00738184677208
Image_processing	specialty,-0.248313086,7.0,0.0061151393378177,0.0066829737049008
Image_processing	Programming_language,-0.284223557,7.0,0.0061151393378177,0.0065956145715034
Image_processing	Computer_vision,-0.196872847,7.0,0.0061151393378177,0.0013540665676596
Image_processing	Natural_Language_Toolkit_(NLTK),-0.285475322,7.0,0.0061151393378177,0.0071634489385865
Image_processing	Computational_problem,-0.085975885,8.0,0.0061151393378177,0.00738184677208
Image_processing	Design_pattern_(computer_science),-0.169446826,8.0,0.0061151393378177,0.0073381672053813
Image_processing	Communications_protocol,-0.204877615,8.0,0.0061151393378177,0.00738184677208
Image_processing	gpt,-0.015944123,8.0,0.0061151393378177,0.0044116362365685
Image_processing	High-level_programming_language,-0.17885232,8.0,0.0061151393378177,0.0072944876386826
Image_processing	Data_(computing),-0.118741035,8.0,0.0061151393378177,0.0073381672053813
Image_processing	academic_discipline,0.024792777,9.0,0.0061151393378177,0.0067266532715995
Image_processing	Personal_computer,0.040987439,9.0,0.0061151393378177,0.0073381672053813
Image_processing	Semantics,0.04309135,9.0,0.0061151393378177,0.0073381672053813
Image_processing	React_(Javascript_Library),-0.096002897,9.0,0.0061151393378177,0.0068576919716956
Image_processing	Graph_(mathematics),0.120846653,10.0,0.0061151393378177,0.0073381672053813
Image_processing	Lexical_analysis,0.112127209,10.0,0.0061151393378177,0.0072944876386826
Image_processing	copyrighted,0.089261246,10.0,0.0061151393378177,0.0070760898051891
Image_processing	Unix,0.293164539,10.0,0.0061151393378177,0.0072508080719839
Image_processing	Regular_expression,0.115148354,10.0,0.0061151393378177,0.0072944876386826
Image_processing	Transformers,0.056415749,10.0,0.0061151393378177,0.0051978684371451
Image_processing	Mutual_exclusion,0.188596119,11.0,0.0061151393378177,0.0073381672053813
Image_processing	Object_(computer_science),0.188304294,11.0,0.0061151393378177,0.0072944876386826
Image_processing	Data_structure,0.177972967,11.0,0.0061151393378177,0.0069013715383943
Image_processing	Data,0.190374288,11.0,0.0061151393378177,0.0072071285052852
Image_processing	field_of_study,0.175697587,11.0,0.0061151393378177,0.0067266532715995
Image_processing	Generic_programming,0.237017805,11.0,0.0061151393378177,0.0073381672053813
Image_processing	Higher-order_function,0.179617448,11.0,0.0061151393378177,0.0074255263387787
Image_processing	Computer_architecture,0.143113656,11.0,0.0061151393378177,0.0072508080719839
Image_processing	Database_transaction,0.225676378,12.0,0.0061151393378177,0.00738184677208
Image_processing	Scope_(computer_science),0.266138395,12.0,0.0061151393378177,0.0072508080719839
Image_processing	Control_flow,0.299322685,12.0,0.0061151393378177,0.0072508080719839
Image_processing	Variable_(computer_science),0.300236543,12.0,0.0061151393378177,0.0072071285052852
Image_processing	Mathematical_proof,0.249279102,12.0,0.0061151393378177,0.0074255263387787
Image_processing	Syntax,0.24529061,13.0,0.0061151393378177,0.0073381672053813
Image_processing	Input/output,0.293204968,13.0,0.0061151393378177,0.00738184677208
Image_processing	Mathematical_optimization,0.300047801,13.0,0.0061151393378177,0.0033633266357997
Image_processing	Troubleshooting_&_Debugging,0.306332001,13.0,0.0061151393378177,0.0073381672053813
Image_processing	Context-free_language,0.240492307,13.0,0.0061151393378177,0.0072071285052852
Image_processing	Matrix_(mathematics),0.314938985,13.0,0.0061151393378177,0.0068140124049969
Image_processing	String_(computer_science),0.378194741,14.0,0.0061151393378177,0.0072944876386826
Image_processing	Information_security,0.400884833,14.0,0.0061151393378177,0.0073381672053813
Image_processing	Regular_language,0.382363388,14.0,0.0061151393378177,0.0073381672053813
Image_processing	Mechanical_engineering,0.484587227,14.0,0.0061151393378177,0.00738184677208
Image_processing	Kinematics,0.411607061,14.0,0.0061151393378177,0.0073381672053813
Image_processing	Lock_(computer_science),0.393855027,14.0,0.0061151393378177,0.0072944876386826
Image_processing	Calculus,0.41084528,14.0,0.0061151393378177,0.0071634489385865
Image_processing	Software_design,0.305933339,14.0,0.0061151393378177,0.0072508080719839
Image_processing	Central_processing_unit,0.402003352,15.0,0.0061151393378177,0.0073381672053813
Image_processing	Relational_algebra,0.408506139,15.0,0.0061151393378177,0.0073381672053813
Image_processing	Formal_grammar,0.374925804,15.0,0.0061151393378177,0.0072944876386826
Image_processing	basic_statistics,0.369580142,15.0,0.0061151393378177,0.0073381672053813
Image_processing	Uncertainty,0.417782338,15.0,0.0061151393378177,0.00738184677208
Image_processing	Robot,0.463298416,15.0,0.0061151393378177,0.0073381672053813
Image_processing	Recursion,0.408612061,15.0,0.0061151393378177,0.0072944876386826
Image_processing	Modular_arithmetic,0.455874507,15.0,0.0061151393378177,0.0072944876386826
Image_processing	Theoretical_computer_science,0.401086108,15.0,0.0061151393378177,0.0073381672053813
Image_processing	Expected_value,0.466052651,16.0,0.0061151393378177,0.0073381672053813
Image_processing	Randomization,0.447695957,17.0,0.0061151393378177,0.00738184677208
Formal_grammar	Random_variable,0.538176788,19.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Approximation,0.53538473,19.0,0.0055036254040359,0.00738184677208
Image_processing	Abstraction_(computer_science),0.452950478,18.0,0.0061151393378177,0.00738184677208
Formal_grammar	Automata_theory,0.583950394,19.0,0.0055036254040359,0.0074255263387787
Formal_grammar	Variable_(computer_science),0.505597115,18.0,0.0055036254040359,0.0072071285052852
Image_processing	Computability,0.463066313,18.0,0.0061151393378177,0.00738184677208
Formal_grammar	Foundations_of_mathematics,0.496377203,18.0,0.0055036254040359,0.0073381672053813
Formal_grammar	Randomization,0.517828729,18.0,0.0055036254040359,0.00738184677208
Formal_grammar	Control_flow,0.503443662,17.0,0.0055036254040359,0.0072508080719839
Programming_language	Arithmetic,0.908915061,78.0,0.0057220232375294,0.0072071285052852
Programming_language	Variable_(computer_science),0.898176976,64.0,0.0057220232375294,0.0072071285052852
Image_processing	Image,0.602926514,22.0,0.0061151393378177,0.0073381672053813
Programming_language	Abstract_data_type,0.860082141,53.0,0.0057220232375294,0.00738184677208
Programming_language	Control_flow,0.839347078,47.0,0.0057220232375294,0.0072508080719839
Image_processing	Computing,0.634936333,24.0,0.0061151393378177,0.0072071285052852
Image_processing	Natural_language,0.655927887,25.0,0.0061151393378177,0.0072508080719839
Programming_language	Assembly_language,0.763257287,33.0,0.0057220232375294,0.0031449288023062
Programming_language	Number_theory,0.762696338,33.0,0.0057220232375294,0.00738184677208
Programming_language	Object-oriented_programming,0.751655897,33.0,0.0057220232375294,0.0024023761684284
Programming_language	Algebra,0.739068247,31.0,0.0057220232375294,0.0072944876386826
Image_processing	Logic,0.689677207,30.0,0.0061151393378177,0.0072508080719839
Image_processing	Integer,0.747574437,31.0,0.0061151393378177,0.0073381672053813
Programming_language	Foundations_of_mathematics,0.717049217,30.0,0.0057220232375294,0.0073381672053813
Programming_language	Scope_(computer_science),0.731866105,30.0,0.0057220232375294,0.0072508080719839
Image_processing	Computer,0.791131445,37.0,0.0061151393378177,0.0065956145715034
Programming_language	Polymorphism_(computer_science),0.731557274,30.0,0.0057220232375294,0.0045863545033633
Programming_language	Computer_architecture,0.687819234,27.0,0.0057220232375294,0.0072508080719839
Programming_language	Theoretical_computer_science,0.65769732,24.0,0.0057220232375294,0.0073381672053813
Image_processing	Computer_science,0.804056533,47.0,0.0061151393378177,0.0062024984712151
Image_processing	Mathematics,0.824919853,50.0,0.0061151393378177,0.0067703328382982
Programming_language	High-level_programming_language,0.581997498,23.0,0.0057220232375294,0.0072944876386826
Integer	field_of_study,-8.731502533,1.0,0.0047610727701581,0.0067266532715995
Integer	Probability_Interpretations,-8.255352974,1.0,0.0047610727701581,0.0059841006377216
Integer	Decision_Trees,-9.056859016,1.0,0.0047610727701581,0.006508255438106
Integer	Data_type,-9.601222992,1.0,0.0047610727701581,0.0059404210710229
Integer	Natural_Language_Toolkit_(NLTK),-9.344582558,1.0,0.0047610727701581,0.0071634489385865
Integer	sklearn,-9.1248312,1.0,0.0047610727701581,0.0062461780379138
Integer	Analysis_of_algorithms,-3.411596298,2.0,0.0047610727701581,0.0046737136367607
Integer	Troubleshooting_&_Debugging,-3.576104164,2.0,0.0047610727701581,0.0073381672053813
Integer	React_(Javascript_Library),-3.51720953,2.0,0.0047610727701581,0.0068576919716956
Integer	Inventor,-3.708397865,2.0,0.0047610727701581,0.0067703328382982
Integer	Elasticsearch,-3.843425751,2.0,0.0047610727701581,0.0066392941382021
Integer	Generic_programming,-3.029607773,2.0,0.0047610727701581,0.0073381672053813
Integer	Tableau_Software,-3.305095673,2.0,0.0047610727701581,0.0066392941382021
Integer	Numerical_analysis,-3.163585663,2.0,0.0047610727701581,0.0040185201362802
Integer	Data_Science_Methodology,-2.904097319,2.0,0.0047610727701581,0.0066829737049008
Integer	Machine_Learning_Regression,-4.04182148,2.0,0.0047610727701581,0.006508255438106
Integer	Theory_of_computation,-2.02193292,3.0,0.0047610727701581,0.0073381672053813
Integer	Design_pattern_(computer_science),-1.820299149,3.0,0.0047610727701581,0.0073381672053813
Integer	Recursion,-1.916144053,3.0,0.0047610727701581,0.0072944876386826
Integer	Mechanical_engineering,-2.066780726,3.0,0.0047610727701581,0.00738184677208
Integer	Regular_expression,-1.200584173,4.0,0.0047610727701581,0.0072944876386826
Integer	Software_design,-1.249577522,4.0,0.0047610727701581,0.0072508080719839
Integer	Computer_architecture,-0.796010494,4.0,0.0047610727701581,0.0072508080719839
Integer	Scope_(computer_science),-1.212397814,4.0,0.0047610727701581,0.0072508080719839
Integer	String_(computer_science),-1.221996069,4.0,0.0047610727701581,0.0072944876386826
Integer	specialty,-1.060159206,4.0,0.0047610727701581,0.0066829737049008
Integer	Relational_algebra,-1.325845003,4.0,0.0047610727701581,0.0073381672053813
Integer	Programming_language,-1.281265736,4.0,0.0047610727701581,0.0065956145715034
Integer	Lock_(computer_science),-1.273812532,4.0,0.0047610727701581,0.0072944876386826
Integer	Lexical_analysis,-0.779147148,5.0,0.0047610727701581,0.0072944876386826
Integer	Shared_memory,-0.859719086,5.0,0.0047610727701581,0.0072944876386826
Integer	Mutual_exclusion,-0.640919495,5.0,0.0047610727701581,0.0073381672053813
Integer	Computer_security,-0.826177406,5.0,0.0047610727701581,0.00738184677208
Integer	copyrighted,-0.780267143,5.0,0.0047610727701581,0.0070760898051891
Integer	Robot,-0.95381546,5.0,0.0047610727701581,0.0073381672053813
Integer	High-level_programming_language,-0.782157326,5.0,0.0047610727701581,0.0072944876386826
Integer	Syntax,-0.728529358,5.0,0.0047610727701581,0.0073381672053813
Integer	Control_flow,-0.749968338,5.0,0.0047610727701581,0.0072508080719839
Integer	Kinematics,-0.774764824,5.0,0.0047610727701581,0.0073381672053813
Integer	Higher-order_function,-0.690224489,6.0,0.0047610727701581,0.0074255263387787
Integer	Input/output,-0.521783034,6.0,0.0047610727701581,0.00738184677208
Integer	Graph_theory,-0.575741927,6.0,0.0047610727701581,0.0062898576046125
Integer	Relational_model,-0.452571074,6.0,0.0047610727701581,0.0072944876386826
Integer	Mathematical_optimization,-0.194503228,6.0,0.0047610727701581,0.0033633266357997
Integer	Communications_protocol,-0.54557991,6.0,0.0047610727701581,0.00738184677208
Integer	Context-free_language,-0.605303288,6.0,0.0047610727701581,0.0072071285052852
Integer	Database_transaction,-0.191033636,7.0,0.0047610727701581,0.00738184677208
Integer	Personal_computer,-0.101266112,7.0,0.0047610727701581,0.0073381672053813
Integer	Probability_theory,-0.30124024,7.0,0.0047610727701581,0.0068576919716956
Integer	Semantics,-0.082976103,8.0,0.0047610727701581,0.0073381672053813
Integer	Structured_programming,0.06459162,9.0,0.0047610727701581,0.0072508080719839
Integer	Natural_language,-0.024299516,9.0,0.0047610727701581,0.0072508080719839
Integer	Unix,-0.057741271,9.0,0.0047610727701581,0.0072508080719839
Integer	Finite-state_machine,0.069535679,9.0,0.0047610727701581,0.0073381672053813
Integer	Variable_(computer_science),0.013740963,9.0,0.0047610727701581,0.0072071285052852
Integer	Image,0.020316442,9.0,0.0047610727701581,0.0073381672053813
Integer	Object_(computer_science),-0.011874517,9.0,0.0047610727701581,0.0072944876386826
Integer	Formal_grammar,0.089129543,10.0,0.0047610727701581,0.0072944876386826
Integer	Regular_language,0.081493187,10.0,0.0047610727701581,0.0073381672053813
Integer	Interface_(computing),0.121808243,10.0,0.0047610727701581,0.0073381672053813
Integer	Computer_programming,0.203578138,10.0,0.0047610727701581,0.0063772167380099
Integer	basic_statistics,0.106685162,10.0,0.0047610727701581,0.0073381672053813
Integer	Data_(computing),0.057162666,10.0,0.0047610727701581,0.0073381672053813
Integer	Central_processing_unit,0.037014008,10.0,0.0047610727701581,0.0073381672053813
Integer	Information_security,0.170871995,11.0,0.0047610727701581,0.0073381672053813
Integer	Data_structure,0.154819228,11.0,0.0047610727701581,0.0069013715383943
Integer	Computational_complexity_theory,0.138073835,11.0,0.0047610727701581,0.006945051105093
Integer	Abstract_data_type,0.123042107,11.0,0.0047610727701581,0.00738184677208
Integer	Expected_value,0.268690983,12.0,0.0047610727701581,0.0073381672053813
Integer	Modular_arithmetic,0.392077079,13.0,0.0047610727701581,0.0072944876386826
Integer	Automata_theory,0.228816179,13.0,0.0047610727701581,0.0074255263387787
Integer	Image_processing,0.414173016,13.0,0.0047610727701581,0.0072508080719839
Integer	Number_theory,0.393815297,13.0,0.0047610727701581,0.00738184677208
Integer	Computational_science,0.409711138,15.0,0.0047610727701581,0.0072071285052852
Programming_language	Design_pattern_(computer_science),0.623527693,23.0,0.0057220232375294,0.0073381672053813
Integer	Mathematical_proof,0.418379593,15.0,0.0047610727701581,0.0074255263387787
